GeoCode,BuildingType,NumberOfFloors,YearBuilt,BuildingCount
7211,NonResidential,11to12Floors,1981to1990,0
7211,NonResidential,13PlusFloors,1981to1990,0
7211,NonResidential,Unknown,1981to1990,0
7211,SingleFamily,1Floor,1991to2000,110
7211,SingleFamily,2Floors,1991to2000,309
7211,SingleFamily,3Floors,1991to2000,20
7211,SingleFamily,4Floors,1991to2000,0
7211,SingleFamily,5Floors,1991to2000,0
7211,SingleFamily,6Floors,1991to2000,0
7211,SingleFamily,7Floors,1991to2000,0
7211,SingleFamily,8Floors,1991to2000,0
7211,SingleFamily,9Floors,1991to2000,0
7211,SingleFamily,10Floors,1991to2000,0
7211,SingleFamily,11to12Floors,1991to2000,0
7211,SingleFamily,13PlusFloors,1991to2000,0
7211,SingleFamily,Unknown,1991to2000,11
7211,MultiDwelling,1Floor,1991to2000,1
7211,MultiDwelling,2Floors,1991to2000,5
7211,MultiDwelling,3Floors,1991to2000,2
7211,MultiDwelling,4Floors,1991to2000,4
7211,MultiDwelling,5Floors,1991to2000,4
7211,MultiDwelling,6Floors,1991to2000,0
7211,MultiDwelling,7Floors,1991to2000,0
7211,MultiDwelling,8Floors,1991to2000,0
7211,MultiDwelling,9Floors,1991to2000,0
7211,MultiDwelling,10Floors,1991to2000,0
7211,MultiDwelling,11to12Floors,1991to2000,0
7211,MultiDwelling,13PlusFloors,1991to2000,0
7211,MultiDwelling,Unknown,1991to2000,0
7211,NonResidential,1Floor,1991to2000,2
7211,NonResidential,2Floors,1991to2000,0
7211,NonResidential,3Floors,1991to2000,2
7211,NonResidential,4Floors,1991to2000,1
7211,NonResidential,5Floors,1991to2000,0
7211,NonResidential,6Floors,1991to2000,0
7211,NonResidential,7Floors,1991to2000,0
7211,NonResidential,8Floors,1991to2000,0
7211,NonResidential,9Floors,1991to2000,0
7211,NonResidential,10Floors,1991to2000,0
7211,NonResidential,11to12Floors,1991to2000,0
7211,NonResidential,13PlusFloors,1991to2000,1
7211,NonResidential,Unknown,1991to2000,0
7211,SingleFamily,1Floor,2001to2011,110
7211,SingleFamily,2Floors,2001to2011,249
7211,SingleFamily,3Floors,2001to2011,9
7211,SingleFamily,4Floors,2001to2011,0
7211,SingleFamily,5Floors,2001to2011,0
7211,SingleFamily,6Floors,2001to2011,0
7211,SingleFamily,7Floors,2001to2011,0
7211,SingleFamily,8Floors,2001to2011,0
7211,SingleFamily,9Floors,2001to2011,0
7211,SingleFamily,10Floors,2001to2011,0
7211,SingleFamily,11to12Floors,2001to2011,0
7211,SingleFamily,13PlusFloors,2001to2011,0
7211,SingleFamily,Unknown,2001to2011,6
7211,MultiDwelling,1Floor,2001to2011,0
7211,MultiDwelling,2Floors,2001to2011,2
7211,MultiDwelling,3Floors,2001to2011,12
7211,MultiDwelling,4Floors,2001to2011,2
7211,MultiDwelling,5Floors,2001to2011,1
7211,MultiDwelling,6Floors,2001to2011,0
7211,MultiDwelling,7Floors,2001to2011,0
7211,MultiDwelling,8Floors,2001to2011,0
7211,MultiDwelling,9Floors,2001to2011,0
7211,MultiDwelling,10Floors,2001to2011,0
7211,MultiDwelling,11to12Floors,2001to2011,0
7211,MultiDwelling,13PlusFloors,2001to2011,1
7211,MultiDwelling,Unknown,2001to2011,0
7211,NonResidential,1Floor,2001to2011,0
7211,NonResidential,2Floors,2001to2011,0
7211,NonResidential,3Floors,2001to2011,0
7211,NonResidential,4Floors,2001to2011,1
7211,NonResidential,5Floors,2001to2011,0
7211,NonResidential,6Floors,2001to2011,0
7211,NonResidential,7Floors,2001to2011,1
7211,NonResidential,8Floors,2001to2011,0
7211,NonResidential,9Floors,2001to2011,0
7211,NonResidential,10Floors,2001to2011,0
7211,NonResidential,11to12Floors,2001to2011,0
7211,NonResidential,13PlusFloors,2001to2011,0
7211,NonResidential,Unknown,2001to2011,0
7211,SingleFamily,1Floor,Unknown,5
7211,SingleFamily,2Floors,Unknown,8
7211,SingleFamily,3Floors,Unknown,0
7211,SingleFamily,4Floors,Unknown,0
7211,SingleFamily,5Floors,Unknown,0
7211,SingleFamily,6Floors,Unknown,0
7211,SingleFamily,7Floors,Unknown,0
7211,SingleFamily,8Floors,Unknown,0
7211,SingleFamily,9Floors,Unknown,0
7211,SingleFamily,10Floors,Unknown,0
7211,SingleFamily,11to12Floors,Unknown,0
7211,SingleFamily,13PlusFloors,Unknown,0
7211,SingleFamily,Unknown,Unknown,33
7211,MultiDwelling,1Floor,Unknown,0
7211,MultiDwelling,2Floors,Unknown,0
7211,MultiDwelling,3Floors,Unknown,0
7211,MultiDwelling,4Floors,Unknown,1
7211,MultiDwelling,5Floors,Unknown,0
7211,MultiDwelling,6Floors,Unknown,0
7211,MultiDwelling,7Floors,Unknown,0
7211,MultiDwelling,8Floors,Unknown,0
7211,MultiDwelling,9Floors,Unknown,0
7211,MultiDwelling,10Floors,Unknown,0
7211,MultiDwelling,11to12Floors,Unknown,0
7211,MultiDwelling,13PlusFloors,Unknown,0
7211,MultiDwelling,Unknown,Unknown,3
7211,NonResidential,1Floor,Unknown,0
7211,NonResidential,2Floors,Unknown,0
7211,NonResidential,3Floors,Unknown,0
7211,NonResidential,4Floors,Unknown,0
7211,NonResidential,5Floors,Unknown,0
7211,NonResidential,6Floors,Unknown,0
7211,NonResidential,7Floors,Unknown,0
7211,NonResidential,8Floors,Unknown,0
7211,NonResidential,9Floors,Unknown,0
7211,NonResidential,10Floors,Unknown,0
7211,NonResidential,11to12Floors,Unknown,0
7211,NonResidential,13PlusFloors,Unknown,0
7211,NonResidential,Unknown,Unknown,16
7212,SingleFamily,1Floor,1919andBefore,507
7212,SingleFamily,2Floors,1919andBefore,118
7212,SingleFamily,3Floors,1919andBefore,4
7212,SingleFamily,4Floors,1919andBefore,0
7212,SingleFamily,5Floors,1919andBefore,0
7212,SingleFamily,6Floors,1919andBefore,0
7212,SingleFamily,7Floors,1919andBefore,0
7212,SingleFamily,8Floors,1919andBefore,0
7212,SingleFamily,9Floors,1919andBefore,0
7212,SingleFamily,10Floors,1919andBefore,0
7212,SingleFamily,11to12Floors,1919andBefore,0
7212,SingleFamily,13PlusFloors,1919andBefore,0
7212,SingleFamily,Unknown,1919andBefore,44
7212,MultiDwelling,1Floor,1919andBefore,8
7212,MultiDwelling,2Floors,1919andBefore,1
7212,MultiDwelling,3Floors,1919andBefore,3
7212,MultiDwelling,4Floors,1919andBefore,0
7212,MultiDwelling,5Floors,1919andBefore,0
7212,MultiDwelling,6Floors,1919andBefore,0
7212,MultiDwelling,7Floors,1919andBefore,0
7212,MultiDwelling,8Floors,1919andBefore,0
7212,MultiDwelling,9Floors,1919andBefore,0
7212,MultiDwelling,10Floors,1919andBefore,0
7212,MultiDwelling,11to12Floors,1919andBefore,0
7212,MultiDwelling,13PlusFloors,1919andBefore,0
7212,MultiDwelling,Unknown,1919andBefore,0
7212,NonResidential,1Floor,1919andBefore,4
7212,NonResidential,2Floors,1919andBefore,7
7212,NonResidential,3Floors,1919andBefore,1
7212,NonResidential,4Floors,1919andBefore,1
7212,NonResidential,5Floors,1919andBefore,0
7212,NonResidential,6Floors,1919andBefore,0
7212,NonResidential,7Floors,1919andBefore,0
7212,NonResidential,8Floors,1919andBefore,0
7212,NonResidential,9Floors,1919andBefore,0
7212,NonResidential,10Floors,1919andBefore,0
7212,NonResidential,11to12Floors,1919andBefore,0
7212,NonResidential,13PlusFloors,1919andBefore,0
7212,NonResidential,Unknown,1919andBefore,0
7212,SingleFamily,1Floor,1920to1945,709
7212,SingleFamily,2Floors,1920to1945,546
7212,SingleFamily,3Floors,1920to1945,20
7212,SingleFamily,4Floors,1920to1945,0
7212,SingleFamily,5Floors,1920to1945,0
7212,SingleFamily,6Floors,1920to1945,0
7212,SingleFamily,7Floors,1920to1945,0
7212,SingleFamily,8Floors,1920to1945,0
7212,SingleFamily,9Floors,1920to1945,0
7212,SingleFamily,10Floors,1920to1945,0
7212,SingleFamily,11to12Floors,1920to1945,0
7212,SingleFamily,13PlusFloors,1920to1945,0
7212,SingleFamily,Unknown,1920to1945,42
7212,MultiDwelling,1Floor,1920to1945,2
7212,MultiDwelling,2Floors,1920to1945,16
7212,MultiDwelling,3Floors,1920to1945,14
7212,MultiDwelling,4Floors,1920to1945,43
7212,MultiDwelling,5Floors,1920to1945,9
7212,MultiDwelling,6Floors,1920to1945,0
7212,MultiDwelling,7Floors,1920to1945,0
7212,MultiDwelling,8Floors,1920to1945,0
7212,MultiDwelling,9Floors,1920to1945,0
7212,MultiDwelling,10Floors,1920to1945,0
7212,MultiDwelling,11to12Floors,1920to1945,0
7212,MultiDwelling,13PlusFloors,1920to1945,0
7212,MultiDwelling,Unknown,1920to1945,0
7212,NonResidential,1Floor,1920to1945,1
7212,NonResidential,2Floors,1920to1945,10
7212,NonResidential,3Floors,1920to1945,4
7212,NonResidential,4Floors,1920to1945,1
7212,NonResidential,5Floors,1920to1945,1
7212,NonResidential,6Floors,1920to1945,0
7212,NonResidential,7Floors,1920to1945,0
7212,NonResidential,8Floors,1920to1945,0
7212,NonResidential,9Floors,1920to1945,0
7212,NonResidential,10Floors,1920to1945,0
7212,NonResidential,11to12Floors,1920to1945,0
7212,NonResidential,13PlusFloors,1920to1945,0
7212,NonResidential,Unknown,1920to1945,0
7212,SingleFamily,1Floor,1946to1960,530
7212,SingleFamily,2Floors,1946to1960,908
7212,SingleFamily,3Floors,1946to1960,23
7212,SingleFamily,4Floors,1946to1960,0
7212,SingleFamily,5Floors,1946to1960,0
7212,SingleFamily,6Floors,1946to1960,0
7212,SingleFamily,7Floors,1946to1960,0
7212,SingleFamily,8Floors,1946to1960,0
7212,SingleFamily,9Floors,1946to1960,0
7212,SingleFamily,10Floors,1946to1960,0
7212,SingleFamily,11to12Floors,1946to1960,0
7212,SingleFamily,13PlusFloors,1946to1960,0
7212,SingleFamily,Unknown,1946to1960,41
7212,MultiDwelling,1Floor,1946to1960,4
7212,MultiDwelling,2Floors,1946to1960,26
7212,MultiDwelling,3Floors,1946to1960,56
7212,MultiDwelling,4Floors,1946to1960,45
7212,MultiDwelling,5Floors,1946to1960,2
7212,MultiDwelling,6Floors,1946to1960,1
7212,MultiDwelling,7Floors,1946to1960,0
7212,MultiDwelling,8Floors,1946to1960,0
7212,MultiDwelling,9Floors,1946to1960,0
7212,MultiDwelling,10Floors,1946to1960,0
7212,MultiDwelling,11to12Floors,1946to1960,0
7212,MultiDwelling,13PlusFloors,1946to1960,0
7212,MultiDwelling,Unknown,1946to1960,1
7212,NonResidential,1Floor,1946to1960,0
7212,NonResidential,2Floors,1946to1960,11
7212,NonResidential,3Floors,1946to1960,4
7212,NonResidential,4Floors,1946to1960,0
7212,NonResidential,5Floors,1946to1960,0
7212,NonResidential,6Floors,1946to1960,0
7212,NonResidential,7Floors,1946to1960,1
7212,NonResidential,8Floors,1946to1960,1
7212,NonResidential,9Floors,1946to1960,0
7212,NonResidential,10Floors,1946to1960,0
7212,NonResidential,11to12Floors,1946to1960,0
7212,NonResidential,13PlusFloors,1946to1960,0
7212,NonResidential,Unknown,1946to1960,0
7212,SingleFamily,1Floor,1961to1970,379
7212,SingleFamily,2Floors,1961to1970,1230
7212,SingleFamily,3Floors,1961to1970,17
7212,SingleFamily,4Floors,1961to1970,0
7212,SingleFamily,5Floors,1961to1970,0
7212,SingleFamily,6Floors,1961to1970,0
7212,SingleFamily,7Floors,1961to1970,0
7212,SingleFamily,8Floors,1961to1970,0
7212,SingleFamily,9Floors,1961to1970,0
7212,SingleFamily,10Floors,1961to1970,0
7212,SingleFamily,11to12Floors,1961to1970,0
7212,SingleFamily,13PlusFloors,1961to1970,0
7212,SingleFamily,Unknown,1961to1970,28
7212,MultiDwelling,1Floor,1961to1970,1
7212,MultiDwelling,2Floors,1961to1970,28
7212,MultiDwelling,3Floors,1961to1970,22
7212,MultiDwelling,4Floors,1961to1970,61
7212,MultiDwelling,5Floors,1961to1970,31
7212,MultiDwelling,6Floors,1961to1970,0
7212,MultiDwelling,7Floors,1961to1970,1
7212,MultiDwelling,8Floors,1961to1970,3
7212,MultiDwelling,9Floors,1961to1970,2
7212,MultiDwelling,10Floors,1961to1970,3
7212,MultiDwelling,11to12Floors,1961to1970,0
7212,MultiDwelling,13PlusFloors,1961to1970,5
7212,MultiDwelling,Unknown,1961to1970,2
7212,NonResidential,1Floor,1961to1970,4
7212,NonResidential,2Floors,1961to1970,5
7212,NonResidential,3Floors,1961to1970,2
7212,NonResidential,4Floors,1961to1970,0
7212,NonResidential,5Floors,1961to1970,1
7212,NonResidential,6Floors,1961to1970,0
7212,NonResidential,7Floors,1961to1970,0
7212,NonResidential,8Floors,1961to1970,1
7212,NonResidential,9Floors,1961to1970,0
7212,NonResidential,10Floors,1961to1970,0
7212,NonResidential,11to12Floors,1961to1970,0
7212,NonResidential,13PlusFloors,1961to1970,1
7212,NonResidential,Unknown,1961to1970,0
7212,SingleFamily,1Floor,1971to1980,385
7212,SingleFamily,2Floors,1971to1980,1472
7212,SingleFamily,3Floors,1971to1980,45
7212,SingleFamily,4Floors,1971to1980,0
7212,SingleFamily,5Floors,1971to1980,0
7212,SingleFamily,6Floors,1971to1980,0
7212,SingleFamily,7Floors,1971to1980,0
7212,SingleFamily,8Floors,1971to1980,0
7212,SingleFamily,9Floors,1971to1980,0
7212,SingleFamily,10Floors,1971to1980,0
7212,SingleFamily,11to12Floors,1971to1980,0
7212,SingleFamily,13PlusFloors,1971to1980,0
7212,SingleFamily,Unknown,1971to1980,37
7212,MultiDwelling,1Floor,1971to1980,0
7212,MultiDwelling,2Floors,1971to1980,41
7212,MultiDwelling,3Floors,1971to1980,50
7212,MultiDwelling,4Floors,1971to1980,64
7212,MultiDwelling,5Floors,1971to1980,18
7212,MultiDwelling,6Floors,1971to1980,15
7212,MultiDwelling,7Floors,1971to1980,3
7212,MultiDwelling,8Floors,1971to1980,54
7212,MultiDwelling,9Floors,1971to1980,1
7212,MultiDwelling,10Floors,1971to1980,0
7212,MultiDwelling,11to12Floors,1971to1980,0
7212,MultiDwelling,13PlusFloors,1971to1980,2
7212,MultiDwelling,Unknown,1971to1980,13
7212,NonResidential,1Floor,1971to1980,1
7212,NonResidential,2Floors,1971to1980,8
7212,NonResidential,3Floors,1971to1980,4
7212,NonResidential,4Floors,1971to1980,0
7212,NonResidential,5Floors,1971to1980,0
7212,NonResidential,6Floors,1971to1980,0
7212,NonResidential,7Floors,1971to1980,0
7212,NonResidential,8Floors,1971to1980,1
7212,NonResidential,9Floors,1971to1980,0
7212,NonResidential,10Floors,1971to1980,0
7212,NonResidential,11to12Floors,1971to1980,0
7212,NonResidential,13PlusFloors,1971to1980,1
7212,NonResidential,Unknown,1971to1980,0
7212,SingleFamily,1Floor,1981to1990,327
7212,SingleFamily,2Floors,1981to1990,1214
7212,SingleFamily,3Floors,1981to1990,53
7212,SingleFamily,4Floors,1981to1990,0
7212,SingleFamily,5Floors,1981to1990,0
7212,SingleFamily,6Floors,1981to1990,0
7212,SingleFamily,7Floors,1981to1990,0
7212,SingleFamily,8Floors,1981to1990,0
7212,SingleFamily,9Floors,1981to1990,0
7212,SingleFamily,10Floors,1981to1990,0
7212,SingleFamily,11to12Floors,1981to1990,0
7212,SingleFamily,13PlusFloors,1981to1990,0
7212,SingleFamily,Unknown,1981to1990,28
7212,MultiDwelling,1Floor,1981to1990,0
7212,MultiDwelling,2Floors,1981to1990,21
7212,MultiDwelling,3Floors,1981to1990,29
7212,MultiDwelling,4Floors,1981to1990,44
7212,MultiDwelling,5Floors,1981to1990,8
7212,MultiDwelling,6Floors,1981to1990,1
7212,MultiDwelling,7Floors,1981to1990,2
7212,MultiDwelling,8Floors,1981to1990,26
7212,MultiDwelling,9Floors,1981to1990,1
7212,MultiDwelling,10Floors,1981to1990,0
7212,MultiDwelling,11to12Floors,1981to1990,0
7212,MultiDwelling,13PlusFloors,1981to1990,0
7212,MultiDwelling,Unknown,1981to1990,4
7212,NonResidential,1Floor,1981to1990,0
7212,NonResidential,2Floors,1981to1990,3
7212,NonResidential,3Floors,1981to1990,1
7212,NonResidential,4Floors,1981to1990,0
7212,NonResidential,5Floors,1981to1990,0
7212,NonResidential,6Floors,1981to1990,0
7212,NonResidential,7Floors,1981to1990,0
7212,NonResidential,8Floors,1981to1990,0
7212,NonResidential,9Floors,1981to1990,0
7212,NonResidential,10Floors,1981to1990,0
7212,NonResidential,11to12Floors,1981to1990,0
7212,NonResidential,13PlusFloors,1981to1990,0
7212,NonResidential,Unknown,1981to1990,0
7212,SingleFamily,1Floor,1991to2000,310
7212,SingleFamily,2Floors,1991to2000,898
7212,SingleFamily,3Floors,1991to2000,63
7212,SingleFamily,4Floors,1991to2000,0
7212,SingleFamily,5Floors,1991to2000,0
7212,SingleFamily,6Floors,1991to2000,0
7212,SingleFamily,7Floors,1991to2000,0
7212,SingleFamily,8Floors,1991to2000,0
7212,SingleFamily,9Floors,1991to2000,0
7212,SingleFamily,10Floors,1991to2000,0
7212,SingleFamily,11to12Floors,1991to2000,0
7212,SingleFamily,13PlusFloors,1991to2000,0
7212,SingleFamily,Unknown,1991to2000,34
7212,MultiDwelling,1Floor,1991to2000,2
7212,MultiDwelling,2Floors,1991to2000,7
7212,MultiDwelling,3Floors,1991to2000,11
7212,MultiDwelling,4Floors,1991to2000,18
7212,MultiDwelling,5Floors,1991to2000,3
7212,MultiDwelling,6Floors,1991to2000,3
7212,MultiDwelling,7Floors,1991to2000,0
7212,MultiDwelling,8Floors,1991to2000,10
7212,MultiDwelling,9Floors,1991to2000,0
7212,MultiDwelling,10Floors,1991to2000,0
7212,MultiDwelling,11to12Floors,1991to2000,0
7212,MultiDwelling,13PlusFloors,1991to2000,0
7212,MultiDwelling,Unknown,1991to2000,0
7212,NonResidential,1Floor,1991to2000,0
7212,NonResidential,2Floors,1991to2000,10
7212,NonResidential,3Floors,1991to2000,2
7212,NonResidential,4Floors,1991to2000,3
7212,NonResidential,5Floors,1991to2000,0
7212,NonResidential,6Floors,1991to2000,1
7212,NonResidential,7Floors,1991to2000,1
7212,NonResidential,8Floors,1991to2000,0
7212,NonResidential,9Floors,1991to2000,0
7212,NonResidential,10Floors,1991to2000,0
7212,NonResidential,11to12Floors,1991to2000,0
7212,NonResidential,13PlusFloors,1991to2000,0
7212,NonResidential,Unknown,1991to2000,0
7212,SingleFamily,1Floor,2001to2011,289
7212,SingleFamily,2Floors,2001to2011,619
7212,SingleFamily,3Floors,2001to2011,30
7212,SingleFamily,4Floors,2001to2011,0
7212,SingleFamily,5Floors,2001to2011,0
7212,SingleFamily,6Floors,2001to2011,0
7212,SingleFamily,7Floors,2001to2011,0
7212,SingleFamily,8Floors,2001to2011,0
7212,SingleFamily,9Floors,2001to2011,0
7212,SingleFamily,10Floors,2001to2011,0
7212,SingleFamily,11to12Floors,2001to2011,0
7212,SingleFamily,13PlusFloors,2001to2011,0
7212,SingleFamily,Unknown,2001to2011,24
7212,MultiDwelling,1Floor,2001to2011,1
7212,MultiDwelling,2Floors,2001to2011,8
7212,MultiDwelling,3Floors,2001to2011,16
7212,MultiDwelling,4Floors,2001to2011,8
7212,MultiDwelling,5Floors,2001to2011,6
7212,MultiDwelling,6Floors,2001to2011,0
7212,MultiDwelling,7Floors,2001to2011,0
7212,MultiDwelling,8Floors,2001to2011,2
7212,MultiDwelling,9Floors,2001to2011,0
7212,MultiDwelling,10Floors,2001to2011,0
7212,MultiDwelling,11to12Floors,2001to2011,0
7212,MultiDwelling,13PlusFloors,2001to2011,0
7212,MultiDwelling,Unknown,2001to2011,0
7212,NonResidential,1Floor,2001to2011,4
7212,NonResidential,2Floors,2001to2011,8
7212,NonResidential,3Floors,2001to2011,4
7212,NonResidential,4Floors,2001to2011,2
7212,NonResidential,5Floors,2001to2011,0
7212,NonResidential,6Floors,2001to2011,0
7212,NonResidential,7Floors,2001to2011,0
7212,NonResidential,8Floors,2001to2011,1
7212,NonResidential,9Floors,2001to2011,0
7212,NonResidential,10Floors,2001to2011,0
7212,NonResidential,11to12Floors,2001to2011,1
7212,NonResidential,13PlusFloors,2001to2011,0
7212,NonResidential,Unknown,2001to2011,0
7212,SingleFamily,1Floor,Unknown,21
7212,SingleFamily,2Floors,Unknown,11
7212,SingleFamily,3Floors,Unknown,0
7212,SingleFamily,4Floors,Unknown,0
7212,SingleFamily,5Floors,Unknown,0
7212,SingleFamily,6Floors,Unknown,0
7212,SingleFamily,7Floors,Unknown,0
7212,SingleFamily,8Floors,Unknown,0
7212,SingleFamily,9Floors,Unknown,0
7212,SingleFamily,10Floors,Unknown,0
7212,SingleFamily,11to12Floors,Unknown,0
7212,SingleFamily,13PlusFloors,Unknown,0
7212,SingleFamily,Unknown,Unknown,103
7212,MultiDwelling,1Floor,Unknown,0
7212,MultiDwelling,2Floors,Unknown,0
7212,MultiDwelling,3Floors,Unknown,0
7212,MultiDwelling,4Floors,Unknown,0
7212,MultiDwelling,5Floors,Unknown,0
7212,MultiDwelling,6Floors,Unknown,0
7212,MultiDwelling,7Floors,Unknown,0
7212,MultiDwelling,8Floors,Unknown,0
7212,MultiDwelling,9Floors,Unknown,0
7212,MultiDwelling,10Floors,Unknown,0
7212,MultiDwelling,11to12Floors,Unknown,0
7212,MultiDwelling,13PlusFloors,Unknown,0
7212,MultiDwelling,Unknown,Unknown,2
7212,NonResidential,1Floor,Unknown,0
7212,NonResidential,2Floors,Unknown,1
7212,NonResidential,3Floors,Unknown,0
7212,NonResidential,4Floors,Unknown,0
7212,NonResidential,5Floors,Unknown,0
7212,NonResidential,6Floors,Unknown,0
7212,NonResidential,7Floors,Unknown,0
7212,NonResidential,8Floors,Unknown,0
7212,NonResidential,9Floors,Unknown,0
7212,NonResidential,10Floors,Unknown,0
7212,NonResidential,11to12Floors,Unknown,0
7212,NonResidential,13PlusFloors,Unknown,0
7212,NonResidential,Unknown,Unknown,71
7213,SingleFamily,1Floor,1919andBefore,544
7213,SingleFamily,2Floors,1919andBefore,127
7213,SingleFamily,3Floors,1919andBefore,4
7213,SingleFamily,4Floors,1919andBefore,0
7213,SingleFamily,5Floors,1919andBefore,0
7213,SingleFamily,6Floors,1919andBefore,0
7213,SingleFamily,7Floors,1919andBefore,0
7213,SingleFamily,8Floors,1919andBefore,0
7213,SingleFamily,9Floors,1919andBefore,0
7213,SingleFamily,10Floors,1919andBefore,0
7213,SingleFamily,11to12Floors,1919andBefore,0
7213,SingleFamily,13PlusFloors,1919andBefore,0
7213,SingleFamily,Unknown,1919andBefore,28
7213,MultiDwelling,1Floor,1919andBefore,2
7213,MultiDwelling,2Floors,1919andBefore,1
7213,MultiDwelling,3Floors,1919andBefore,2
7213,MultiDwelling,4Floors,1919andBefore,0
7213,MultiDwelling,5Floors,1919andBefore,0
7213,MultiDwelling,6Floors,1919andBefore,0
7213,MultiDwelling,7Floors,1919andBefore,0
7213,MultiDwelling,8Floors,1919andBefore,0
7213,MultiDwelling,9Floors,1919andBefore,0
7213,MultiDwelling,10Floors,1919andBefore,0
7213,MultiDwelling,11to12Floors,1919andBefore,0
7213,MultiDwelling,13PlusFloors,1919andBefore,0
7213,MultiDwelling,Unknown,1919andBefore,0
7213,NonResidential,1Floor,1919andBefore,0
7213,NonResidential,2Floors,1919andBefore,5
7213,NonResidential,3Floors,1919andBefore,2
7213,NonResidential,4Floors,1919andBefore,0
7213,NonResidential,5Floors,1919andBefore,0
