AREA,ReturnPeriod,AGG_RES_GU,AGG_RES_BLDG_GU,AGG_RES_CONT_GU,AGG_COM_GU,AGG_Com_Bldg_GU,AGG_Com_Cont_GU,AGG_IND_GU,AGG_Ind_Bldg_GU,AGG_Ind_Cont_GU,AGG_COMTOTAL_GU,AGG_AGR_GU,AGG_AUTO_GU,AGG_TOTAL_GU,AGG_RES_GR,AGG_RES_BLDG_GR,AGG_RES_CONT_GR,AGG_COM_GR,AGG_IND_GR,AGG_COMTOTAL_GR,AGG_AGR_GR,AGG_AUTO_GR,AGG_TOTAL_GR,AGG_RES_INS,AGG_RES_BLDG_INS,AGG_RES_CONT_INS,AGG_COM_INS,AGG_IND_INS,AGG_COMTOTAL_INS,AGG_AGR_INS,AGG_AUTO_INS,AGG_TOTAL_INS
CZE_56,2,1199442.205,762950.0973,436540.1067,1288637.921,753538.0167,446075.0189,492337.7396,179684.6397,207349.2821,1774352.482,82602.89206,39165.09065,3112875.804,1181804.965,757302.8737,424932.484,1124933.089,428446.6317,1556267.961,80719.84289,24955.84477,2846891.175,0,0,0,0,0,0,0,0,0
CZE_56,5,7407604.729,4728789.251,2702337.476,6191758.109,3590012.806,2192195.748,3749721.572,1378251.093,1670514.678,10177036.96,734576.6728,142972.7128,18410131.13,7320278.405,4702267.349,2649762.224,5561557.012,3545198.54,9288154.916,724210.8095,93585.12692,17456931.62,439256.1536,278087.317,161575.2869,1294422.814,591763.8646,1890805.248,120216.4413,33902.60635,2507277.807
CZE_56,10,23458222.32,14857882.63,8624642.189,19238345.86,11124394.5,6777918.609,16529352.31,6176250.491,7479535.988,35875072.64,2670466.353,228898.1822,61576043.92,23260153.8,14805466.92,8523069.103,17720942.21,15971916.01,33664141.17,2656210.489,151429.7462,59414021.67,1415249.393,898561.2598,518890.3799,4081103.093,2813562.822,7056906.634,525743.3504,77862.54598,9161685.987
CZE_56,20,40438813.89,25692054.58,14906225.53,33552558.61,19347551.08,11919024.52,30476087.17,11348574.29,13691480.95,63403194.11,4868384.766,309095.7833,108369157.6,40178908.9,25566607.56,14715195.15,31365565.2,29373348.06,60058264.76,4847516.729,208201.6871,105031145.6,3990439.728,2450787.409,1541859.407,12404081.85,11848811.05,24757476.88,1911075.359,123327.9528,30354162.96
CZE_56,40,57798944.2,36537228.69,21234966.76,48060876.48,27417823.01,16916200.71,43662995.37,16404223.63,19567943.67,89204633,6500369.656,387861.1429,153515372.2,57394741.77,36389729.45,21102322.28,44867276.34,41974338.8,83836441.51,6471621.426,269571.1657,148149896.7,7160540.769,4391313.647,2765260.064,22919220.68,23158688.35,46088174.23,3643195.075,168681.7898,56895549.19
CZE_56,50,64901827.32,41202923.68,23970465.46,52382327.66,29986008.65,18750385.93,47630475.8,17819951.01,21340756.66,97658406.35,7326402.528,413971.7924,169503015.6,64431046.46,41005264.56,23692507.64,49036924.65,45638654.12,92765552.99,7300413.686,288807.1131,165005370.5,8257272.617,5082316.826,3176813.473,25976758.25,26324649.5,52460849.47,4104671.706,187495.3793,65556961.72
CZE_56,100,85590199.72,54145102.49,31137737.64,68794069.88,39628050.88,24261143.86,62896375.99,23746389.81,28152943.65,132642565.9,9513599.742,506463.6524,225905776.1,85215784.86,54011720.9,30858900.07,63548176.35,60249365.42,125363893.6,9475123.958,355146.432,218341513.3,12671141.16,7776694.581,4892911.164,37252916.09,36146227.64,73399143.73,5521186.625,234306.7387,91668224.32
CZE_56,250,108752374.7,69479252.51,39341300.44,86280757.06,49738613.83,30658993.76,79394856.57,30122383.34,35537943.85,166461880.9,11684767.33,619800.1318,286051213.5,108100030.5,69317959.02,39018260.31,80947829.51,76188057.44,156681504.4,11648246.6,437449.1044,274897774.3,17172380,10567027.88,6495179.094,50227078,48822476.05,98625847.23,7690551.052,299322.5048,123187337.9
CZE_56,500,125462880.4,79543410.85,46177005.4,99396215.78,56815436.98,34918393.31,99837106.91,37921392.48,44213844.78,197221837.6,13370549.95,702389.7161,335143722.2,125051652,79363036.64,45949844.89,91460399.42,95847700.08,185527200.4,13320660.58,494096.6671,321833178.3,20972002.25,12881892.06,8020779.994,59230769.78,60082642.59,121856713.4,8843852.231,344748.0585,151461021.4
CZE_56,1000,144561013.8,91529978.63,53031035.19,116240647.4,66921503.35,41040858.79,110990416.2,41866812.25,49808201.11,220000968.7,15441508.22,774806.8625,389429773.6,144081638.4,91319993.03,52761645.38,107697652,106830099.9,211777713.6,15380806.99,569071.2651,379452323.3,24259884.2,14847869.51,9412014.688,67350046.32,67696638.84,133332277.8,10596069.67,398349.885,166057476.4
CZE_56,2500,178522944.1,113013097.7,65496465.04,141929316,81558173.41,50363335.5,145454194.8,55142475.83,64882557.05,279140914,18610452.28,891666.4561,469950487.9,177560938.4,112764427.3,64677149.62,130642013.5,139735036.4,262714562.6,18546691.27,686384.9937,458189819.5,27689625.48,16963362.24,10726263.25,87618922.5,92174980.53,179793903,13258959.6,480469.4939,221461955
CZE_56,5000,209760912.7,133105694.4,76655218.36,161924507.8,92861315.52,57680450.88,162393727.9,61939844.86,71996057.17,324318235.6,21696974.56,918980.2338,554128708.6,209127614.8,132827636.1,76299978.69,149235380.7,156149682.3,305385063,21626770.76,697313.8121,534304480.4,41299335.77,25544398.53,15754937.24,106185770.8,102462342,208648112.8,13883285.35,488119.6664,264311203.5
CZE_56,10000,241647647.3,153646562.9,88001084.39,189780883,109337985.2,66868096.02,192603716.5,73456083.68,85223116.78,382384599.5,22825923.07,1140604.035,647998773.9,240904897.9,153319458.6,87585439.31,174752415.8,185283902.6,360036318.4,22757636.15,879574.1884,624578426.6,46061207.41,28666609.68,17394597.74,124141093.6,121643375.1,245784468.7,16522790.9,615701.9309,308984168.9
CZE_57,0,962165.2655,615893.0053,346272.2603,784857.5865,462493.2441,265190.2362,660782.2854,260843.7326,265119.6392,1445639.872,173858.1425,10532.41866,2592195.699,956781.9322,613694.3126,343087.6197,714080.2853,614238.1994,1328318.485,172948.1018,7586.629437,2465635.148,182722.3655,117027.6365,65694.72902,457240.8726,325031.2167,782272.0892,70290.07228,4616.656346,1039901.183
CZE_57,2,82587.71044,52411.79202,29907.1844,61068.10608,35013.55135,22277.80333,87175.42555,31680.65435,37562.39751,149366.0092,9018.350802,2804.573845,258520.7317,81294.33991,52019.61623,29061.97466,52017.11303,79640.72481,133477.2523,8812.484141,1620.303883,237614.2691,0,0,0,0,0,0,0,0,0
CZE_57,5,765916.1685,487877.8194,279029.5597,549116.0053,317115.955,199069.2182,509782.6433,188847.6815,218637.5726,1080762.79,84442.98048,15544.62384,2080817.938,758431.2038,484559.5788,274835.5832,500254.262,433768.1774,947307.4977,82547.89446,10646.11599,1954863.201,104475.5955,66387.18405,38282.76388,234604.8994,221961.4564,458443.3555,19841.39879,6665.909816,591474.8449
CZE_57,10,2400493.81,1514447.863,879120.6906,1153086.265,667501.2676,408635.2769,1595698.691,638961.9892,635442.3998,2643685.39,654043.8426,31719.21711,5798431.457,2383320.107,1506828.025,870134.2218,1048077.795,1535633.783,2485065.689,651948.6836,23427.35614,5600162.921,289632.2981,182720.3739,106539.1191,651488.2589,561169.3827,1230931.576,82565.44763,16362.31229,1693055.592
CZE_57,20,5460952.188,3536614.711,1986031.283,4420213.2,2653631.021,1438800.177,3599102.746,1452970.721,1445241.578,7316329.719,1084665.122,50143.5607,15079177.35,5443355.606,3519760.762,1966312.421,4012003.021,3436297.864,6718215.258,1080368.275,37451.08666,14321075.52,1284863.018,817771.0067,455943.6481,2846831.234,1687232.068,4372951.934,493708.6869,26215.76063,6413159.528
CZE_57,40,9724628.064,6231316.143,3464802.291,9365296.235,5580865.447,3096191.085,6622996.256,2665009.61,2584999.984,15906940.64,1583417.613,68397.70358,26794863.01,9690704.623,6217157.197,3445123.296,8532900.208,6250062.89,14712798.91,1577490.496,51914.33862,25551137.49,2298306.718,1470924.507,827042.9469,5996954.084,4029835.432,9989402.916,927240.2427,36340.03679,13123802.55
CZE_57,50,10723149.09,6889144.224,3820173.572,9943441.658,5900201.534,3277513.454,6921860.02,2788303.943,2720630.505,16870282.58,1712291.717,75544.30562,29167699.13,10687623.46,6873323.792,3800381.327,9052636.185,6525111.5,15586812.84,1707473.469,56954.80245,27839617.4,2473287.068,1589234.517,883061.9366,6371139.206,4213170.649,10589073.41,1033753.988,39868.36132,14137255.91
CZE_57,100,13952926.41,8907348.833,4941613.167,13205152.28,7820403.788,4419999.293,9261436.472,3720400.06,3627996.391,22474737.59,2206666.789,94120.55657,37751878.43,13901683.35,8884652.956,4914327.592,12045660,8725712.973,20628198.07,2199860.621,71513.40725,36097361.57,3282373.383,2100387.476,1177922.623,8521741.126,5635687.962,14036045.44,1384037.149,50059.38495,18322351.05
CZE_57,250,20125018.07,12936130.77,7182553.506,18770929.8,11072794.4,6224530.308,12917562.86,5211670.085,5110085.069,31341693.72,2799955.408,119787.5288,54033772.08,20064819.35,12908241.96,7149243.072,17116900,12226647.93,29021035.54,2790672.99,91108.43971,51694378.01,4560106.14,2925302.527,1592414.645,12035308.16,7882891.911,19808207.88,1991697.724,63775.90783,26113472.54
CZE_57,500,23769246.97,15227677.32,8476981.672,22319223.96,13284811.57,7397747.425,14697438.05,5921141.326,5826765.989,37919590.33,3137416.184,137993.255,64341742.91,23692878.28,15193747.14,8431448.196,20327900.22,13904387.38,35047886.73,3128326.774,105392.6162,61296837.19,5401030.786,3472761.693,1929638.061,14362976.77,8982410.788,23830258.66,2220494.44,73774.83215,30951566.05
CZE_57,1000,28366963.07,18233981.6,10100713.78,26147660.78,15455686.91,8786181.471,18709840.81,7535126.946,7329396.668,44620557.1,3873544.701,165540.1262,76929642.95,28279289.22,18194842.91,10052242.7,23834014.46,17656898.62,41371567.43,3862655.513,126436.4587,73545682,6359424.168,4073993.76,2285430.408,16828287.13,11293347.59,27962765.79,2727750.684,88505.52051,37549458.56
CZE_57,2500,31210795.45,20030092.79,11180702.66,28622011.44,16822409.49,9698764.585,21376241.88,8613198.388,8485664.01,49998253.33,4304945.629,180685.4186,85477053.12,31105243.71,19983071.9,11122171.81,26110400.18,20289156.76,46399556.94,4292367.984,138559.8029,81722874.13,7130053.696,4547984.965,2504315.682,18456301.02,13011990.9,31468291.92,3057374.916,96991.86166,41752712.39
CZE_57,5000,34954991.65,22765898.67,12244059.2,31420605.7,18835391.79,10239690.55,22892189.45,9195495.483,8674073.772,54312795.15,4525112.34,193777.3049,93677865.12,34844341.45,22715751.2,12185248.05,28563279.05,21453094.63,50016373.68,4512911.447,147483.944,89215244.71,7476277.219,4773978.031,2702299.188,19838610.5,13452155.78,33290766.28,3270051.66,103238.7611,43566452.46
CZE_57,10000,42339883.87,27230688.58,15109195.29,38894011.55,23026643.27,12939118.63,26278011.97,10633806.11,10332715.28,65172023.52,5777992.863,218989.2166,113508889.5,42208345.07,27171969.16,15036375.91,35456266.64,24976542.14,60432808.78,5762949.783,168776.9577,108572880.6,9611734.481,6166471.027,3445263.455,24943118.35,15929821.82,40872940.17,4171182.327,118143.8707,54774000.85
CZE_58,0,3251255.925,2082646.237,1168609.687,4610463.349,2694823.713,1580275.727,4295309.32,1631356.851,1836877.311,8905772.67,507501.6308,56030.18997,12720560.41,3222150.408,2072530.212,1149620.196,4213492.606,4084575.362,8298067.969,504454.5331,36891.83034,12061564.74,343688.6127,215761.7367,127926.876,1491960.985,1321192.408,2813153.393,190028.4241,15476.24229,3362346.672
CZE_58,2,837436.1565,531298.7138,303660.5976,719436.8933,411389.5569,263060.0405,583148.921,206891.5541,242821.6881,1297628.324,45081.24332,30871.70912,2215336.121,823899.3015,527336.8687,292840.844,620267.0403,519540.0907,1140213.218,44101.22734,19217.44684,2028536.249,0,0,0,0,0,0,0,0,0
CZE_58,5,3948630.049,2519874.731,1432141.627,3869445.315,2228695.58,1360856.126,3046123.614,1120443.227,1287930.602,7147986.071,534897.0621,98592.41862,12000043.41,3902967.883,2503239.822,1401482.546,3445715.272,2787266.512,6454395.437,527674.3331,63788.87282,11196686.56,370515.9364,233755.9843,136970.5664,814254.8179,696586.9653,1514576.265,68154.06352,26129.9504,1996225.292
CZE_58,10,9851754.478,6296547.559,3555058.564,15418223.09,9074337.04,5272059.395,14782086.12,5660418.993,6364398.724,29398666.12,1725294.369,148512.9595,41080382.82,9759796.419,6267323.96,3484401.307,14256602.86,14246206.74,27750075.57,1717516.537,98456.0284,39077947.1,853795.1051,543014.9045,314154.5143,2448694.098,2032755.99,4606982.034,371065.0063,54527.6801,5935834.741
CZE_58,20,16550285.89,10624848.26,5949443.334,27640381.23,16300364.92,9364648.392,27493543.36,10496346.18,11846972.09,54742961.45,3076263.139,198481.5487,74539222.06,16451389.82,10580127,5881225.022,25573723.68,26494513.15,51723959.91,3062372.916,133142.8085,71285282.83,1870283.334,1172170.86,697482.9805,9397745.822,7981650.618,17327687.77,1226319.628,81566.12217,20319628.95
CZE_58,40,22930251.77,14680554.55,8218961.917,37684015.16,22240856.92,12691149.4,35305880.91,13584987.88,15104411.5,72817292.52,4071673.077,247827.6498,100650823.4,22816240.3,14633746.91,8100356.423,34690735.18,33771833.51,68539304.37,4059804.468,172159.0838,95916071.91,3432448.189,2137074.804,1280911.852,18173664.43,16954808.85,34994459.77,2445412.677,109923.15,40818608.98
CZE_58,50,24938956.43,15971681.44,8912317.551,40836175.86,24018617.01,13777367.88,38546905.6,14768535.77,16544185.38,78425336.59,4413872.325,264118.3939,106855329.4,24778018.55,15926210.97,8831855.017,37916921.82,36833624.62,73737693.12,4403603.795,185155.7398,102067422.2,3829400.205,2379615.49,1428667.059,20439079.79,18916172.95,39255454.12,2732241.578,121024.4188,45851475.33
CZE_58,100,31422145.23,20198223.69,11183305.35,51506051.14,30292994.69,17202778.31,51451544.44,19769311.08,22161169.63,102331378.1,5713326.088,314510.1664,139064556.3,31217652.92,20136934.88,11109411,47528985.62,49483477.23,95804850.72,5695368.807,220906.0184,132441274.9,5140931.741,3203541.454,1933541.892,26913706.9,24252964.79,50422857.4,3272651.114,148860.0357,59180117.69
CZE_58,250,40313992.63,25888983.7,14425008.93,69479727.22,40798093.85,23263992.05,66870002.71,25561142,28570473.73,134998479.4,6893486.297,371769.3997,178598172.7,39948609.56,25760631.41,14270153.98,63700058.65,64420296.07,126553588.6,6866834.893,269422.0433,171500255.1,6516693.302,4102859.722,2421365.987,35771877.75,33555520.85,68663231.82,4501479.342,187057.3063,79950035.7
CZE_58,500,45830137.91,29403671.87,16355646.25,77253031.69,45426783.46,26111128.78,78019904.98,30161074.33,32960871.09,154406724.3,8427561.88,410900.0689,206980691.3,45648998.96,29330178.99,16254782.73,71445326.96,75873783.19,146480317.8,8402705.739,296103.9478,198485018.4,8015345.788,4986133.877,3029211.911,46485609.84,40891034.37,86161953.45,5631294.605,207272.7629,99359522.31
CZE_58,1000,53911012.55,35423061.97,18653415.87,89155743.33,52521120.68,30014861.51,91483988.38,35247918.94,39288721.48,180639731.7,9883698.191,458233.7818,240340966.8,53697736.91,35326352.5,18546348.27,84041869.03,88922584.86,172964453.9,9851035.865,320225.7768,232032796.1,9118078.601,5688690.255,3429388.346,52502798.66,47467559.32,100289171.4,6914767.732,224158.0433,115687598.3
CZE_58,2500,64680169.67,41372848.64,23158026.55,106517030.1,62311020.86,35757348.89,103418726.7,39799834.8,44747406.54,211284785.3,10859564.68,534887.7401,280334051.9,64444734.56,41268990.69,23028426.32,96910499.45,100002278.9,196988505.5,10824056.94,405770.5164,266814864.5,11859033.32,7348507.229,4510526.087,67411772.98,61396135.21,128807908.2,7806374.038,284039.3612,149436983.1
CZE_58,5000,68367881.98,43712353.93,24655528.05,110512119.2,65161342.09,37101932.4,109332655.3,42443781.28,45055228.95,212941753.6,12698376.28,580635.9502,292913529.3,68111786.71,43599389.84,24512396.87,100779988.3,105799670.2,202489415.1,12660670.93,437951.0331,278112785.4,13373281.69,8290773.866,5082507.819,70583362,65370021.16,133945278.1,9144934.212,306565.7228,155993658.4
CZE_58,10000,76349958.94,49006322.53,27343636.41,125573168.5,73864716.33,42419304.9,120540223.8,46517674.37,51726868.68,246113392.3,13591556.83,594188.8102,336649096.9,76075763.4,48884810.75,27190952.65,114097358.1,115157870.2,229255228.2,13552568.54,454260.2897,319337820.4,14026087.51,8760386.179,5265701.331,80410308.49,75042729.52,155453038,9778541.007,317982.2043,179575648.7
CZE_59,0,3155139.436,2030938.878,1124200.558,2929969.949,1722495.02,991824.2525,1378059.145,525509.0159,565922.8933,4308029.094,233897.0409,36790.40802,7733855.979,3132628.566,2022585.671,1110042.896,2683703.155,1279838.954,3963542.108,231792.075,24461.23549,7352423.985,351694.5864,226218.6089,125475.9775,1047216.257,506248.2275,1553464.485,90599.86599,10707.05465,2006465.992
CZE_59,2,462392.5781,291871.6439,169134.0692,418080.1437,237301.8272,152798.239,335536.4173,119645.5293,140151.7544,757216.3674,26949.53609,17419.17239,1266170.25,454607.5986,289668.8978,163526.4624,360345.5486,297076.2575,662143.1589,26334.32823,10830.9977,1156562.722,0,0,0,0,0,0,0,0,0
CZE_59,5,2911128.692,1837901.878,1063286.718,2307174.239,1319394.523,829923.9435,1332899.656,482472.4298,560148.9333,3741462.328,235074.1992,64555.08729,6901726.211,2881009.098,1830257.674,1043796.396,2068875.821,1184880.007,3331197.474,229617.6132,41970.40451,6475111.312,179151.2196,113236.642,65473.20618,522478.4346,402563.6579,929135.917,46189.59926,15995.44242,1180552.806
CZE_59,10,10217679.78,6601556.411,3654836.933,9670194.975,5719200.82,3251839.752,4200960.119,1620220.411,1662327.356,14027893.81,794767.1245,102807.9572,25101002.15,10177345.21,6580859.729,3613425.782,8930438.045,3929841.351,12978186.12,788743.278,67787.2076,23960531.62,521419.2633,332406.4078,190861.5499,1648985.446,951091.1753,2684170.093,176134.121,37037.22062,3507179.286
CZE_59,20,18645020.95,12023460.23,6622981.181,17705638.33,10455433.22,5886971.089,7407136.417,2873590.13,3048688.322,24833880.79,1354213.087,138969.4154,44828501.87,18494896.19,11978566.91,6566504.261,16396913.89,7011952.534,23164924.59,1347373.42,94858.25525,42765445.12,2272773.798,1464722.255,796001.8227,6626692.355,2861569.971,9447403.18,593029.2627,59899.37994,12359583.17
CZE_59,40,25558968.04,16531002.32,9064582.147,23578181.91,13963031.68,7885049.072,10011729.68,3900429.766,4097570.477,33795333.32,1766380.068,178263.7925,61203224.04,25470376.1,16492106.68,9012731.008,21909299.75,9432798.143,31540990.41,1758733.208,125492.432,58353307.38,4491951.344,2895166.158,1583636.93,13041238.75,5530895.127,18523212.33,1106183.142,83052.31794,23754691.33
CZE_59,50,27878319.18,18090590.74,9848227.735,26767546.55,15813961.16,9000249.682,11350160.92,4431179.22,4678897.568,38106819.56,1943397.434,191208.1809,68742303.34,27730172.71,18050116.81,9777672.244,24550404.82,10741191.49,35424725.16,1932872.374,134580.6085,65708318.85,4860648.293,3117466.034,1726276.776,14335184.54,5998774.954,20376433.52,1188558.782,89881.39758,26279544.68
CZE_59,100,36075492.8,23235106.96,12845623.61,34497573.57,20383347.55,11491396.14,15983396.95,6151558.166,6589261.981,49147778.97,2512851.374,230431.9054,87508411.25,35793611.75,23175329.14,12728710.92,31925266.64,15149078.56,46063948.51,2498823.01,164335.639,84421814.81,6052916.966,3887108.639,2141995.812,19016886.44,9366282.583,28104222.14,1558543.014,112409.1402,35429005.84
CZE_59,250,46473133.65,30051002.45,16469013.44,43614707.16,25720774.89,14548223.76,20681978.87,7964815.466,8521038.929,62324736.25,3226019.887,280506.3352,111368190,46308223.26,29977502.07,16330721.18,39881705.69,19293656.48,57984219.48,3212990.716,207637.9746,106201154.4,8824260.24,5642029.437,3182230.803,26814066.52,12269626.14,38784069.33,2099994.956,145346.582,50229066.59
CZE_59,500,56015356.87,36477944.85,19537412.02,55101318.28,32466573.61,18462058.47,24815538.44,9695502.744,10388923.94,79788597.07,3729938.967,317923.1649,142717046.7,55832296.66,36395626.58,19436670.08,50131672.05,23583562.12,73503855.03,3712372.506,240511.511,136110665.4,10683501.72,6975425.601,3737812.257,33722725.82,15425479.9,47855300.77,2514532.203,168358.0588,61448158.4
